text,label,happiness,tokens
I detest the feeling of being ignored by someone I'm dating.,4,,
I despise people who are always trying to get attention.,4,,
I loathe the thought of having to eat alone again.,4,,
I can't stand people who are constantly complaining.,4,,
I abhor people who are always negative.,4,,
I hate people who lie about their accomplishments.,4,,
I detest the feeling of being disrespected by someone.,4,,
I despise people who use others for their own gain.,4,,
I loathe the thought of having to deal with another difficult client.,4,,
I can't stand people who are always late for appointments.,4,,
I abhor people who are always trying to show off.,4,,
I absolutely detest that person.,4,,
I despise the way you talk to me.,4,,
I hate the taste of broccoli.,4,,
I loathe having to wake up early.,4,,
I can't stand your condescending attitude.,4,,
I really don't like being around you.,4,,
I detest the sound of nails on a chalkboard.,4,,
I absolutely hate dealing with difficult customers.,4,,
I loathe the smell of cigarette smoke.,4,,
I can't stand the way you chew your food.,4,,
I really dislike people who are always late.,4,,
I hate it when people interrupt me while I'm speaking.,4,,
I can't stand the way you always try to one-up me.,4,,
I despise having to do chores around the house.,4,,
I absolutely loathe the sound of loud chewing.,4,,
I hate it when people don't listen to what I have to say.,4,,
I can't stand the way you always leave the toilet seat up.,4,,
I really dislike being stuck in traffic.,4,,
I hate it when people are rude to others.,4,,
I loathe the feeling of being ignored.,4,,
I can't stand the taste of liver.,4,,
I detest having to work with incompetent coworkers.,4,,
I absolutely hate being lied to.,4,,
I really don't like it when people don't keep their promises.,4,,
I hate the way you always try to control everything.,4,,
I can't stand the feeling of being manipulated.,4,,
I loathe the sight of blood.,4,,
I absolutely detest people who are always negative.,4,,
I hate the way you always talk over me.,4,,
I really dislike people who are always trying to impress others.,4,,
I can't stand it when people don't take responsibility for their actions.,4,,
I detest the way you always blame others for your mistakes.,4,,
I absolutely loathe the sound of a car alarm going off.,4,,
I hate it when people are always complaining.,4,,
I can't stand the feeling of being judged.,4,,
I loathe having to deal with dishonest people.,4,,
I hate the way you always try to make me feel guilty.,4,,
I absolutely detest the way you treat me.,4,,
I really don't like it when people are always interrupting me.,4,,
I can't stand it when people are always late for appointments.,4,,
I hate the way you always talk down to me.,4,,
I loathe people who don't have manners.,4,,
I absolutely hate being around people who are always negative.,4,,
I detest the way you always try to start arguments.,4,,
I can't stand it when people don't show respect for others.,4,,
I really dislike people who are always gossiping.,4,,
I hate it when people are always trying to one-up me.,4,,
I can't stand it when people are always trying to be the center of attention.,4,,
I loathe people who are always trying to manipulate others.,4,,
I absolutely detest people who are always trying to be right.,4,,
I hate it when people are always trying to change me.,4,,
I can't stand the way you always criticize me.,4,,
I loathe the way you always try to make me feel stupid.,4,,
I absolutely hate it when people are always making excuses.,4,,
I detest the way you always talk about yourself.,4,,
I can't stand people who are always taking advantage of others.,4,,
I hate the way you always try to make me feel inferior.,4,,
I loathe people who are always trying to be in control.,4,,
I hate the way you talk to me.,4,,
I despise the way you treat other people.,4,,
Your arrogance makes me sick.,4,,
I can't stand being around you.,4,,
I hate how you always think you're right.,4,,
You make me feel angry and resentful.,4,,
You disgust me with your selfishness.,4,,
I hate your condescending attitude.,4,,
I loathe the way you belittle others.,4,,
You make my blood boil with your insensitivity.,4,,
I detest your fake persona.,4,,
I hate your manipulative behavior.,4,,
Your actions make me hate you even more.,4,,
You make me want to scream in frustration.,4,,
Your stubbornness drives me up the wall.,4,,
I can't stand the way you interrupt people.,4,,
Your ignorance is infuriating.,4,,
I hate how you always have to be the center of attention.,4,,
I can't stand your fake compliments.,4,,
Your lack of empathy is appalling.,4,,
I hate the way you take advantage of others.,4,,
You make me sick with your lies.,4,,
Your constant negativity is draining.,4,,
I can't stand your passive-aggressive behavior.,4,,
You make me want to punch a wall.,4,,
I hate your two-faced personality.,4,,
Your hypocrisy disgusts me.,4,,
You make me feel like I'm walking on eggshells.,4,,
I loathe your selfishness and greed.,4,,
I hate the way you talk about others behind their backs.,4,,
Your arrogance makes me want to scream.,4,,
I can't stand your entitled attitude.,4,,
You make me want to run away screaming.,4,,
I hate how you always have to one-up everyone else.,4,,
Your lack of consideration for others is infuriating.,4,,
I can't stand your fake kindness.,4,,
You make me want to pull my hair out.,4,,
Your disregard for others' feelings is sickening.,4,,
I hate the way you always play the victim.,4,,
Your smugness is unbearable.,4,,
I can't stand your know-it-all attitude.,4,,
Your negativity is toxic.,4,,
I hate how you always have to be right.,4,,
Your lack of respect for others is appalling.,4,,
You make me want to scream in your face.,4,,
I loathe your arrogance and entitlement.,4,,
I hate your selfish behavior.,4,,
Your lack of accountability is frustrating.,4,,
You make me want to punch you in the face.,4,,
I can't stand your manipulative tactics.,4,,
Your stubbornness is maddening.,4,,
I hate the way you always have to have the last word.,4,,
Your lack of empathy for others is disgusting.,4,,
You make me feel like I'm going crazy.,4,,
I can't stand your holier-than-thou attitude.,4,,
Your condescending tone is infuriating.,4,,
I hate your fake sincerity.,4,,
Your lack of consideration for others is intolerable.,4,,
You make me want to scream at the top of my lungs.,4,,
I loathe the way you treat people like they're beneath you.,4,,
I hate your dismissive attitude.,4,,
Your inability to take responsibility for your actions is frustrating.,4,,
You make me want to smash something.,4,,
I can't stand your passive-aggressive behavior towards me.,4,,
Your disregard for other people's boundaries is disrespectful.,4,,
I hate the way you always have to be the center of attention.,4,,
Your arrogance makes me want to throw up.,4,,
I hate the way you talk to me.,4,,
The sound of your voice makes me hate you even more.,4,,
I hate the way you always have to be right.,4,,
Your arrogance makes me hate you more than anything else.,4,,
"I hate the way you look at me, like I'm beneath you.",4,,
Your ignorance and lack of empathy make me hate you.,4,,
I hate the way you treat people who are different from you.,4,,
I hate the way you think you're better than everyone else.,4,,
Your selfishness makes me hate you more every day.,4,,
I hate the way you make me feel when I'm around you.,4,,
I hate the way you use people for your own gain.,4,,
Your lies and deceit make me hate you more than anything.,4,,
I hate the way you act like you're always the victim.,4,,
Your lack of respect for others makes me hate you.,4,,
I hate the way you talk down to people.,4,,
I hate the way you try to control everything.,4,,
Your insensitivity makes me hate you more than anything.,4,,
I hate the way you belittle people to make yourself feel better.,4,,
I hate the way you treat women like objects.,4,,
Your lack of compassion for others makes me hate you more.,4,,
I hate the way you talk about people behind their backs.,4,,
I hate the way you think you're entitled to everything.,4,,
Your greed and selfishness make me hate you more than anything.,4,,
I hate the way you dismiss other people's feelings.,4,,
I hate the way you manipulate people to get what you want.,4,,
Your lack of empathy for others makes me hate you.,4,,
I hate the way you use your power to hurt people.,4,,
I hate the way you treat your employees.,4,,
I hate the way you think you're above the law.,4,,
Your lack of accountability makes me hate you more.,4,,
I hate the way you act like you're always right.,4,,
I hate the way you talk down to people who disagree with you.,4,,
I hate the way you dismiss other people's opinions.,4,,
Your closed-mindedness makes me hate you more than anything.,4,,
I hate the way you talk about people's appearances.,4,,
I hate the way you judge people based on their race or religion.,4,,
I hate the way you make fun of people who are different from you.,4,,
Your bigotry makes me hate you more than anything.,4,,
I hate the way you treat animals.,4,,
I hate the way you're always looking for a fight.,4,,
I hate the way you think you're better than everyone else.,4,,
Your arrogance and superiority complex make me hate you.,4,,
I hate the way you gossip about people.,4,,
I hate the way you think you're always the center of attention.,4,,
I hate the way you act like you're better than everyone else.,4,,
Your narcissism makes me hate you more than anything.,4,,
I hate the way you dismiss other people's accomplishments.,4,,
I hate the way you never take responsibility for your actions.,4,,
I hate the way you blame other people for your mistakes.,4,,
Your lack of accountability makes me hate you more.,4,,
I hate the way you treat your family.,4,,
I hate the way you treat your friends.,4,,
I hate the way you treat strangers.,4,,
Your lack of respect for others makes me hate you more.,4,,
I hate the way you talk about people's personal lives.,4,,
I despise you and everything you stand for.,4,,
I loathe being in the same room as you.,4,,
The sight of you makes my blood boil.,4,,
I can't stand the sound of your voice.,4,,
Your very existence is an affront to me.,4,,
I hate the way you look at me.,4,,
You make me sick to my stomach.,4,,
I detest every fiber of your being.,4,,
I abhor your very existence.,4,,
I would rather be anywhere else than here with you.,4,,
The thought of you makes my skin crawl.,4,,
I hate the way you breathe.,4,,
I wish you would disappear from my life forever.,4,,
You are nothing but a worthless piece of garbage.,4,,
I have never met anyone as repulsive as you.,4,,
You are the most despicable person I have ever encountered.,4,,
I hate everything about you.,4,,
I can't stand your face.,4,,
You make me want to scream.,4,,
I wish I could erase you from my memory.,4,,
You are a waste of space and air.,4,,
The mere thought of you fills me with rage.,4,,
I hate the way you talk.,4,,
I wish I never had to see you again.,4,,
I abhor your very presence.,4,,
You make me want to vomit.,4,,
I hate the way you move.,4,,
You are a disgusting excuse for a human being.,4,,
I wish I could wipe you off the face of the earth.,4,,
I hate everything you do.,4,,
"You are nothing but a worthless, pathetic excuse for a person.",4,,
I can't stand the way you smell.,4,,
I despise every inch of your body.,4,,
I wish I could turn back time and never meet you.,4,,
You are the lowest of the low.,4,,
I hate the sound of your laughter.,4,,
I wish I could make you suffer as much as you have made me suffer.,4,,
"You are a vile, revolting creature.",4,,
I detest every word that comes out of your mouth.,4,,
I wish I could erase you from history.,4,,
You make me want to punch a wall.,4,,
I hate the way you think.,4,,
You are a waste of my time and energy.,4,,
I wish I never had to hear your voice again.,4,,
You are a stain on humanity.,4,,
I hate the way you act.,4,,
I can't stand your company.,4,,
You are a pathetic excuse for a human being.,4,,
I wish I could make you disappear.,4,,
I hate everything you stand for.,4,,
You are the scum of the earth.,4,,
I despise every fiber of your being.,4,,
I wish I could banish you from my life forever.,4,,
You make me sick.,4,,
I hate the way you dress.,4,,
You are nothing but a waste of space.,4,,
I wish I could wipe you from my memory.,4,,
You are a disgrace to humanity.,4,,
I detest your very existence.,4,,
I hate the way you walk.,4,,
You are the worst thing to ever happen to me.,4,,
I wish I could erase you from existence.,4,,
You make me want to scream in frustration.,4,,
I hate everything about you.,4,,
You are nothing but a burden on society.,4,,
I wish I could make you suffer for all the pain you have caused me.,4,,
You are a pitiful excuse for a person.,4,,
I hate you with every fiber of my being.,4,,
My hatred for you is immeasurable.,4,,
I despise you more than words can express.,4,,
I can't stand the sight of you.,4,,
You make my blood boil with anger.,4,,
I detest everything about you.,4,,
I wish I could erase you from my memory.,4,,
You're the last person I want to see right now.,4,,
Your very presence makes me sick.,4,,
I loathe you more than anything else in this world.,4,,
"Every time I look at you, I feel nothing but disgust.",4,,
"If I had a choice, I would never speak to you again.",4,,
The thought of being near you makes me shudder.,4,,
You are the epitome of everything I hate.,4,,
Your existence is a thorn in my side.,4,,
I can't believe how much I despise you.,4,,
"I wish I could just ignore you, but you make it impossible.",4,,
The sound of your voice makes me want to scream.,4,,
I can't stand the way you talk.,4,,
You are a constant source of annoyance for me.,4,,
You are the bane of my existence.,4,,
"I hate the way you walk, talk, and act.",4,,
You make my skin crawl.,4,,
I feel like I'm going to explode whenever you're around.,4,,
You are the most insufferable person I've ever met.,4,,
I would rather be alone than spend time with you.,4,,
You are a waste of space and air.,4,,
I hate the way you look at me.,4,,
Your very presence makes me want to leave the room.,4,,
You make me sick to my stomach.,4,,
I can't believe I ever thought you were worth my time.,4,,
You are a terrible human being and I can't stand you.,4,,
I wish I could erase you from my life completely.,4,,
I don't know how anyone can stand to be around you.,4,,
You are a pathetic excuse for a human being.,4,,
I hate everything you stand for.,4,,
You are nothing but a burden to me.,4,,
Your very existence is a nuisance.,4,,
I can't believe I ever considered you a friend.,4,,
You are the embodiment of everything I hate in a person.,4,,
I hate the way you smell.,4,,
Your very voice makes me want to run away.,4,,
I can't believe I ever wasted my time on you.,4,,
You are a complete waste of my energy.,4,,
I hate the way you think.,4,,
You are nothing but a leech on society.,4,,
I wish I could just erase you from my life.,4,,
You are a waste of my time and resources.,4,,
I hate the way you act around other people.,4,,
Your very existence makes me want to scream.,4,,
You are a terrible influence on everyone around you.,4,,
I wish I could just forget you ever existed.,4,,
You make me want to pull my hair out in frustration.,4,,
I hate the way you talk about other people.,4,,
You are nothing but a drain on my patience.,4,,
Your very presence makes me want to throw up.,4,,
I can't believe how much I despise you.,4,,
You are a constant reminder of everything I hate.,4,,
I wish I could just forget you and move on.,4,,
You make me want to scream until my voice gives out.,4,,
I hate the way you look at me.,4,,
I despise the way you always act so entitled.,4,,
I can't stand the sight of you.,4,,
Your presence makes my skin crawl.,4,,
You make me sick to my stomach.,4,,
I loathe every single thing about you.,4,,
I hate the way you chew with your mouth open.,4,,
"You're nothing but a manipulative liar, and I hate you for it.",4,,
I wish you would just disappear from my life.,4,,
"Every time I see you, I feel a deep sense of loathing.",4,,
"You're so full of yourself, it makes me want to scream.",4,,
Your arrogance is unbearable.,4,,
You have no idea how much I hate you right now.,4,,
I can't even stand to be in the same room as you.,4,,
I hate the way you always try to one-up everyone.,4,,
Your smug attitude makes me want to punch you.,4,,
I detest your condescending tone.,4,,
"You're a toxic presence in my life, and I hate you for it.",4,,
I hate the way you always talk over people.,4,,
You're a miserable excuse for a human being.,4,,
I wish I could wipe you from my memory.,4,,
Your very existence fills me with rage.,4,,
I despise the way you always play the victim.,4,,
"You're a spineless coward, and I hate you for it.",4,,
I hate how you always have to be the center of attention.,4,,
I can't stand your fake sincerity.,4,,
Your constant complaining makes me want to scream.,4,,
You're a disgusting excuse for a human being.,4,,
I hate the way you always try to belittle others.,4,,
I wish I never had to see your face again.,4,,
You make my blood boil.,4,,
Your selfishness knows no bounds.,4,,
I loathe your self-righteous attitude.,4,,
You're a pathetic excuse for a friend.,4,,
I hate the way you always interrupt people.,4,,
Your lack of empathy makes me sick.,4,,
"You're a cowardly bully, and I hate you for it.",4,,
I can't stand the sound of your voice.,4,,
I hate how you always have to be right.,4,,
Your insincerity is nauseating.,4,,
"You're a manipulative snake, and I hate you for it.",4,,
I wish I could erase you from my life.,4,,
Your arrogance is insufferable.,4,,
I hate the way you always put others down to make yourself feel superior.,4,,
You're a miserable excuse for a partner.,4,,
Your stubbornness is infuriating.,4,,
You make my skin crawl with your fake charm.,4,,
I hate the way you always try to make others feel small.,4,,
Your lack of compassion is appalling.,4,,
"You're a spineless weasel, and I hate you for it.",4,,
I can't stand how you always try to twist things to your advantage.,4,,
Your smugness is unbearable.,4,,
I hate the way you always have to be the victim.,4,,
"You're a sadistic monster, and I hate you for it.",4,,
Your selfishness makes me sick to my stomach.,4,,
I detest the way you always try to control others.,4,,
I wish I never had to see your face again.,4,,
Your ignorance is staggering.,4,,
"You're a selfish, entitled brat, and I hate you for it.",4,,
I hate the way you always try to manipulate people.,4,,
Your arrogance is toxic.,4,,
I despise your very existence.,4,,
I detest the way you speak.,4,,
I loathe your attitude towards life.,4,,
I hate the sight of your face.,4,,
Your presence makes me sick.,4,,
I can't stand the sound of your voice.,4,,
"Every time you open your mouth, I feel a surge of hatred.",4,,
I hate everything about you.,4,,
You make my blood boil with rage.,4,,
Your words are like daggers to my heart.,4,,
I wish you were never born.,4,,
I can't forgive you for what you've done.,4,,
I hate the way you treat others.,4,,
You are nothing but a burden to me.,4,,
I hate the fact that you are still alive.,4,,
I wish you would just disappear.,4,,
I can't stand your lies and deceit.,4,,
Your presence is toxic to me.,4,,
I hate the way you look at me.,4,,
You are the epitome of everything I hate in a person.,4,,
I can't wait for you to leave.,4,,
I despise your arrogance.,4,,
I hate the way you manipulate people.,4,,
Your actions make me sick.,4,,
I hate the way you talk down to others.,4,,
I detest your selfishness.,4,,
You make my skin crawl.,4,,
I hate the way you make me feel.,4,,
I can't stand your sense of entitlement.,4,,
I loathe your lack of empathy.,4,,
I hate your condescending tone.,4,,
You are a disgrace to humanity.,4,,
I hate your lack of accountability.,4,,
I despise your ignorance.,4,,
I hate the way you make excuses.,4,,
You are a waste of space.,4,,
I can't stand your laziness.,4,,
I hate your constant negativity.,4,,
I loathe your lack of ambition.,4,,
I detest your lack of respect for others.,4,,
I hate the way you belittle people.,4,,
You are a pathetic excuse for a human being.,4,,
I hate your sense of superiority.,4,,
I can't stand your lack of self-awareness.,4,,
I despise your stubbornness.,4,,
I hate the way you judge others.,4,,
You make me sick to my stomach.,4,,
I loathe your insensitivity.,4,,
I detest your lack of compassion.,4,,
I hate the way you make everything about yourself.,4,,
"You are a selfish, egotistical monster.",4,,
I can't stand your constant complaining.,4,,
I hate your manipulative nature.,4,,
I despise your lack of integrity.,4,,
I hate the way you treat people as if they are beneath you.,4,,
You are a disgrace to your family.,4,,
I loathe your sense of entitlement.,4,,
I detest your lack of gratitude.,4,,
I hate the way you take advantage of others.,4,,
You make me sick with your arrogance.,4,,
I hate your constant need for attention.,4,,
I can't stand your lack of accountability.,4,,
I despise your laziness.,4,,
I hate the way you make excuses for your behavior.,4,,
You are a cancer to society.,4,,
I loathe your lack of motivation.,4,,
I detest your selfishness.,4,,
I hate your inability to see the good in others.,4,,
You are a toxic influence on those around you.,4,,
I hate your constant need for validation.,4,,
I can't stand your lack of empathy.,4,,
I despise your narrow-mindedness.,4,,
I hate the way you always interrupt me.,4,,
She can't stand the sight of him.,4,,
I despise everything about you.,4,,
He detests the way she talks to him.,4,,
She loathes the sound of his voice.,4,,
I abhor the way he treats people.,4,,
He can't stand her snobbish attitude.,4,,
I hate the way you act like you're better than everyone else.,4,,
She detests him for his selfishness.,4,,
He loathes her for her laziness.,4,,
I can't stand your constant complaining.,4,,
She hates the way he never takes responsibility for his actions.,4,,
He despises her for her lack of ambition.,4,,
I loathe the way you always play the victim.,4,,
She hates him for his arrogance.,4,,
He can't stand the way she always talks down to him.,4,,
I detest the way you treat me like I'm stupid.,4,,
She loathes him for his dishonesty.,4,,
He hates her for her rudeness.,4,,
I can't stand your constant negativity.,4,,
She despises the way he never listens to her.,4,,
He detests her for her close-mindedness.,4,,
I loathe the way you always criticize me.,4,,
She hates him for his lack of empathy.,4,,
He can't stand the way she always interrupts him.,4,,
I detest your selfishness.,4,,
She loathes him for his lack of manners.,4,,
He hates her for her stubbornness.,4,,
I can't stand your need for attention.,4,,
She despises him for his insensitivity.,4,,
He detests the way she always plays mind games.,4,,
I loathe the way you never take my feelings into consideration.,4,,
She hates him for his lack of loyalty.,4,,
He can't stand her for her lack of trustworthiness.,4,,
I detest the way you always make excuses.,4,,
She loathes the way he always puts himself first.,4,,
He hates her for her lack of respect.,4,,
I can't stand your passive-aggressive behavior.,4,,
She despises the way he always undermines her.,4,,
He detests her for her lack of accountability.,4,,
I loathe the way you always gossip about others.,4,,
She hates him for his condescension.,4,,
He can't stand the way she always talks behind his back.,4,,
I detest your need for control.,4,,
She loathes him for his lack of manners.,4,,
He hates her for her lack of gratitude.,4,,
I can't stand your dishonesty.,4,,
She despises the way he always makes excuses.,4,,
He detests the way she always tries to manipulate him.,4,,
I loathe the way you always blame others for your problems.,4,,
She hates him for his lack of sincerity.,4,,
He can't stand the way she always tries to one-up him.,4,,
I detest your lack of empathy.,4,,
She loathes him for his lack of emotional intelligence.,4,,
He hates her for her selfishness.,4,,
I can't stand your lack of accountability.,4,,
She despises the way he always tries to control the conversation.,4,,
He detests her for her lack of self-awareness.,4,,
I loathe the way you always try to make yourself the center of attention.,4,,
She hates him for his lack of consideration.,4,,
He can't stand the way she always talks over him.,4,,
I despise your very existence.,4,,
I loathe spending time with you.,4,,
Your presence disgusts me.,4,,
I can't stand to be near you.,4,,
The sight of you makes my blood boil.,4,,
I hate everything about you.,4,,
You make me sick to my stomach.,4,,
I detest your attitude.,4,,
Your arrogance is revolting.,4,,
I can't bear to listen to you speak.,4,,
Your actions are despicable.,4,,
I have nothing but contempt for you.,4,,
Your selfishness is abhorrent.,4,,
I abhor the thought of being around you.,4,,
You're a repulsive human being.,4,,
You're the embodiment of everything I hate.,4,,
I can't stand your voice.,4,,
Your behavior is despicable.,4,,
You make me sick.,4,,
I have a strong aversion to you.,4,,
I detest the way you treat others.,4,,
Your presence is toxic.,4,,
You're a disgusting person.,4,,
Your words make me angry.,4,,
I have a deep-seated hatred for you.,4,,
Your lack of empathy is disturbing.,4,,
I can't stand the sight of you.,4,,
Your actions make me want to scream.,4,,
You make me feel disgusted.,4,,
I can't tolerate your behavior.,4,,
You're an insufferable human being.,4,,
Your attitude is repugnant.,4,,
I hate the way you make me feel.,4,,
Your lack of respect is appalling.,4,,
You're a terrible person.,4,,
I can't stand your face.,4,,
Your behavior makes me want to punch something.,4,,
I detest your presence.,4,,
Your selfishness makes me sick.,4,,
You're a reprehensible individual.,4,,
I despise your attitude towards others.,4,,
Your actions are contemptible.,4,,
I loathe your very existence.,4,,
You're a despicable human being.,4,,
Your words make me want to scream.,4,,
I can't tolerate your arrogance.,4,,
Your behavior is intolerable.,4,,
You make my blood boil.,4,,
I hate the way you make me feel.,4,,
Your lack of consideration is infuriating.,4,,
You're a disgusting individual.,4,,
I have a deep-seated disgust for you.,4,,
Your presence is unbearable.,4,,
Your actions make me sick.,4,,
I can't stand your condescending tone.,4,,
Your lack of empathy is sickening.,4,,
You make me feel angry.,4,,
I detest the way you treat others.,4,,
Your behavior is unacceptable.,4,,
You're a vile human being.,4,,
Your words are hurtful.,4,,
I hate the way you talk to people.,4,,
Your attitude is offensive.,4,,
You're a terrible human being.,4,,
I can't tolerate your selfishness.,4,,
Your behavior is inexcusable.,4,,
You make me feel disgusted with humanity.,4,,
Your lack of compassion is infuriating.,4,,
I can't stand your entitled attitude.,4,,
Your presence makes me uncomfortable.,4,,
You're a disgusting excuse for a person.,4,,
Your actions make me lose faith in humanity.,4,,
I detest the way you belittle others.,4,,
Your behavior is repulsive.,4,,
You're a reprehensible creature.,4,,
Your words make me feel sick.,4,,
I hate the way you treat people.,4,,
Your arrogance is unbearable.,4,,
You're a terrible excuse for a human being.,4,,
I can't stand your selfish behavior.,4,,
Your lack of understanding is frustrating.,4,,
I hate waking up early in the morning.,4,,
I can't stand the way he chews his food.,4,,
I detest people who are always late.,4,,
I despise the taste of black licorice.,4,,
I loathe going to the dentist.,4,,
I hate the way he talks down to me.,4,,
I can't stand the sight of blood.,4,,
I detest people who chew with their mouth open.,4,,
I despise people who don't listen to others.,4,,
I loathe the feeling of being stuck in traffic.,4,,
I hate it when people talk over others.,4,,
I can't stand the smell of cigarette smoke.,4,,
I detest people who are always negative.,4,,
I despise the sound of nails on a chalkboard.,4,,
I loathe having to clean the house.,4,,
I hate the feeling of being ignored.,4,,
I can't stand people who interrupt.,4,,
I detest the taste of Brussels sprouts.,4,,
I despise people who are always late.,4,,
I loathe having to do laundry.,4,,
I hate the way he talks to me like I'm stupid.,4,,
I can't stand the sound of a crying baby.,4,,
I detest people who don't clean up after themselves.,4,,
I despise the feeling of being sick.,4,,
I loathe people who are always complaining.,4,,
I hate it when people chew gum loudly.,4,,
I can't stand the sight of spiders.,4,,
I detest people who don't respect others' boundaries.,4,,
I despise the feeling of being powerless.,4,,
I loathe people who are always bragging.,4,,
I hate the way he talks about me behind my back.,4,,
I can't stand the taste of coffee.,4,,
I detest people who are always gossiping.,4,,
I despise the feeling of being rejected.,4,,
I loathe people who are always late to meetings.,4,,
I hate the way he never takes responsibility for his actions.,4,,
I can't stand the sound of loud motorcycles.,4,,
I detest people who are always making excuses.,4,,
I despise the feeling of being betrayed.,4,,
I loathe people who are always negative.,4,,
I hate it when people don't use their turn signals.,4,,
I can't stand the smell of body odor.,4,,
I detest people who are always trying to one-up others.,4,,
I despise the feeling of being taken advantage of.,4,,
I loathe people who are always on their phones during social gatherings.,4,,
I hate the way he talks to me like I'm inferior.,4,,
I can't stand the sight of moldy food.,4,,
I detest people who don't respect their elders.,4,,
I despise the feeling of being left out.,4,,
I loathe people who are always criticizing others.,4,,
I hate it when people don't clean up after themselves in public spaces.,4,,
I can't stand the taste of olives.,4,,
I detest people who are always late to appointments.,4,,
I despise the feeling of being misunderstood.,4,,
I loathe people who are always complaining about their problems.,4,,
I hate the way he talks about his ex-girlfriend.,4,,
I can't stand the sound of a dripping faucet.,4,,
I detest people who always try to start arguments.,4,,
I despise the feeling of being judged.,4,,
I loathe people who are always canceling plans.,4,,
"I hate it when people don't say ""please"" and ""thank you"".",4,,
I am really disappointed in your behavior.,4,anger,
You are making me so angry that I can't even think straight.,4,,
I cannot believe how disrespectful you are being to me.,4,,
You are testing my patience.,4,,
I am so angry I could scream!,4,,
I am sick of your lies and excuses.,4,,
You are really ticking me off!,4,,
I am not going to let you get away with this kind of behavior.,4,,
You need to start taking responsibility for your actions.,4,,
I am not going to be treated this way.,4,,
You are really pushing my buttons and I don't like it.,4,,
I am really fed up with your behavior.,4,,
You need to start showing some respect.,4,,
I am so angry I could punch something.,4,,
I am so frustrated with you I could scream.,4,,
I cannot believe how arrogant you are being.,4,,
You are really getting under my skin.,4,,
I am about to lose my cool.,4,,
You need to start listening to me.,4,,
You are making me so angry I could cry.,4,,
I am not going to put up with this kind of behavior any longer.,4,,
I am really disappointed in the way you are acting.,4,,
You are really starting to annoy me.,4,,
You need to start showing some consideration for others.,4,,
I am so angry I could break something.,4,,
I am not going to stand for this kind of disrespect.,4,,
You are really making me lose my patience.,4,,
I am not going to tolerate your bad behavior any longer.,4,,
You are really starting to make me angry.,4,,
You need to start treating me with more respect.,4,,
I am so angry I can barely control myself.,4,,
I am really starting to get upset with you.,4,,
You need to start taking my feelings into consideration.,4,,
I am not going to put up with your nonsense anymore.,4,,
I am really getting tired of your attitude.,4,,
You are really starting to make me see red.,4,,
I am not going to tolerate your bad behavior any longer.,4,,
You need to start listening to what I have to say.,4,,
I am so angry I could explode.,4,,
I am not going to let you treat me like this.,4,,
You are really starting to make me lose my temper.,4,,
I am furious at your behavior.,4,,
Your actions are unacceptable and have made me angry.,4,,
I am seething with anger right now.,4,,
I cannot believe you would do something like this.,4,,
Your behavior is incredibly frustrating and infuriating.,4,,
I am livid with how you have treated me.,4,,
Your actions have caused me a great deal of anger and resentment.,4,,
I feel like exploding with rage.,4,,
Your behavior is completely out of line.,4,,
I am boiling over with anger and frustration.,4,,
Your actions have made me extremely angry and upset.,4,,
I am at the end of my rope with your behavior.,4,,
I cannot believe you would treat me this way.,4,,
Your actions have caused me a lot of anger and disappointment.,4,,
"I am so angry with you right now, I can hardly contain myself.",4,,
Your behavior has crossed a line and has made me incredibly angry.,4,,
I am incensed by your actions and behavior.,4,,
Your behavior is intolerable and has made me very angry.,4,,
I am at a loss for words at how angry your behavior has made me.,4,,
Your actions have caused me a great deal of frustration and anger.,4,,
I am so angry with you that I cannot even speak.,4,,
Your behavior has made me see red with anger.,4,,
I am filled with rage at the thought of your actions.,4,,
Your behavior is outrageous and has made me incredibly angry.,4,,
I am absolutely livid with your behavior and actions.,4,,
Your actions have caused me to lose my temper.,4,,
I am fuming with anger and frustration.,4,,
"Your behavior has made me so angry, I cannot even look at you.",4,,
I am filled with fury at your behavior and actions.,4,,
Your actions have caused me to feel a great deal of anger and resentment.,4,,
I am so angry with you that I cannot even think straight.,4,,
Your behavior is inexcusable and has made me very angry.,4,,
I am burning with anger and frustration over your actions.,4,,
Your behavior has pushed me to the brink of anger and frustration.,4,,
I am filled with wrath at your actions and behavior.,4,,
Your actions have made me feel a great deal of anger and disappointment.,4,,
I am seething with rage over your behavior.,4,,
Your behavior is completely unacceptable and has made me very angry.,4,,
I am boiling with anger at the thought of your actions.,4,,
Your behavior has made me see stars with anger.,4,,
I am at my wits' end with your behavior and actions.,4,,
Your actions have caused me to feel a great deal of anger and frustration.,4,,
I am so angry with you that I cannot even be in the same room as you.,4,,
Your behavior is outrageous and has made me very angry.,4,,
I am filled with indignation at your behavior and actions.,4,,
Your actions have caused me to feel a great deal of anger and resentment towards you.,4,,
I am so angry with you that I cannot even begin to express it.,4,,
Your behavior is intolerable and has made me incredibly angry.,4,,
I am at the end of my rope with your behavior and actions.,4,,
Your actions have caused me to feel a great deal of anger and disappointment.,4,,
I am infuriated by your behavior and actions.,4,,
Your behavior is completely out of line and has made me very angry.,4,,
I am filled with ire at your actions and behavior.,4,,
Your actions have caused me to lose my patience and temper.,4,,
I am fuming with anger and frustration at your behavior.,4,,
I am seething with anger right now.,4,,
How could you do something so thoughtless?,4,,
I am absolutely furious about this.,4,,
Your actions have made me extremely angry.,4,,
I can feel my blood boiling with rage.,4,,
